종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
031860,에이모션,"9,670","330","3.53","9,670","9,650","287,558","2,697,421,410","9,190","9,670","9,140","500",원(KRW),"15,726,736","152,077,537,120",
003800,에이스침대,"153,000","-200","0.13","153,000","151,900","452","68,597,600","152,000","154,000","150,100","5,000",원(KRW),"2,218,000","339,354,000,000",
088800,에이스테크,"3,850","-15","0.39","3,850","3,835","63,603","243,925,120","3,855","3,885","3,805","500",원(KRW),"28,328,380","109,064,263,000",
138360,에이씨티,"13,600","-1,300","8.72","13,600","13,550","158,750","2,236,353,700","14,950","15,200","13,400","500",원(KRW),"6,115,000","83,164,000,000",
035290,에이원앤,"3,170","-120","3.65","3,180","3,170","11,279","36,110,515","3,280","3,320","3,170","500",원(KRW),"19,704,041","62,461,809,970",
072990,에이치시티,"15,300","-600","3.77","15,350","15,300","399,320","6,219,676,000","15,900","16,450","14,950","500",원(KRW),"4,579,934","70,072,990,200",
028300,에이치엘비,"20,300","-100","0.49","20,300","20,250","178,120","3,658,958,300","20,400","20,900","20,300","500",원(KRW),"35,755,809","725,842,922,700",
067630,에이치엘비생명과학,"7,140","-510","6.67","7,140","7,130","1,604,570","11,721,277,050","7,560","7,580","7,040","500",원(KRW),"23,673,839","169,031,210,460",
239610,에이치엘사이언스,"38,200","-200","0.52","38,250","38,200","5,881,668","259,834,108,150","38,400","48,600","38,200","500",원(KRW),"5,142,148","196,430,053,600",
226340,에이치엠씨3호스팩,"1,980","30","0.00","1,980","1,970","11","21,770","1,970","1,980","1,970","100",원(KRW),"6,500,000","12,870,000,000",
044780,에이치케이,"2,020","25","1.25","2,020","2,010","70,885","143,144,950","2,000","2,050","1,990","500",원(KRW),"18,405,787","37,179,689,740",
071670,에이테크솔루션,"10,350","-300","2.82","10,400","10,350","641,030","6,736,510,850","10,600","10,850","10,100","500",원(KRW),"10,000,000","103,500,000,000",
045660,에이텍,"7,600","510","7.19","7,610","7,600","1,951,330","14,550,527,660","7,360","7,720","7,090","500",원(KRW),"8,260,000","62,776,000,000",
224110,에이텍티앤,"9,940","-660","6.23","9,950","9,940","1,362,221","14,165,874,850","10,900","11,200","9,940","500",원(KRW),"5,340,000","53,079,600,000",
021080,에이티넘인베스트,"2,175","-20","0.91","2,180","2,175","500,901","1,094,368,950","2,190","2,210","2,170","500",원(KRW),"48,000,000","104,400,000,000",
089530,에이티세미콘,"990","22","2.27","990","988","2,094,635","2,101,843,378","970","1,045","964","500",원(KRW),"57,931,849","57,352,530,510",
182400,에이티젠,"37,100","-1,100","2.88","37,200","37,100","39,880","1,490,163,200","38,300","38,400","36,900","500",원(KRW),"11,106,833","412,063,504,300",
073570,에이티테크놀러지,"1,360","60","4.62","1,365","1,360","293,691","396,002,055","1,320","1,430","1,300","500",원(KRW),"16,933,732","23,029,875,520",
043580,에임하이,"7,710","-10","0.13","7,720","7,710","102,290","788,940,530","7,730","7,860","7,650","500",원(KRW),"24,154,600","186,231,966,000",
214870,에치디프로,"5,640","-10","0.18","5,640","5,560","23,023","129,147,260","5,650","5,720","5,520","500",원(KRW),"5,882,914","33,179,634,960",
230360,에코마케팅,"25,050","350","1.42","25,200","25,050","62,468","1,561,172,850","24,900","25,500","24,500","100",원(KRW),"8,128,571","203,620,703,550",
038870,에코바이오,"12,550","-850","6.34","12,600","12,550","185,730","2,383,260,700","13,400","13,550","12,550","500",원(KRW),"10,716,941","134,497,609,550",
086520,에코프로,"13,400","-200","1.47","13,400","13,350","440,574","5,955,422,150","13,500","13,800","13,200","500",원(KRW),"19,263,647","258,132,869,800",
038110,에코플라스틱,"2,825","-20","0.70","2,825","2,820","74,669","210,273,705","2,845","2,860","2,780","500",원(KRW),"22,696,398","64,117,324,350",
073540,에프알텍,"3,100","30","0.00","3,120","3,100","25,423","78,441,890","3,080","3,130","3,070","500",원(KRW),"11,400,000","35,340,000,000",
036810,에프에스티,"3,870","30","0.78","3,880","3,870","86,185","334,941,145","3,845","3,930","3,845","500",원(KRW),"16,391,611","63,435,534,570",
063440,에프엔씨애드컬쳐,"1,935","-185","8.73","1,935","1,930","665,816","1,322,461,740","2,115","2,140","1,905","500",원(KRW),"38,307,875","74,125,738,125",
173940,에프엔씨엔터,"9,780","-60","0.61","9,780","9,770","22,083","215,142,260","9,810","9,850","9,700","500",원(KRW),"14,364,880","140,488,526,400",
065160,에프티이앤이,"6,940","-130","1.84","6,950","6,940","145,001","1,014,050,310","7,070","7,100","6,880","500",원(KRW),"54,195,371","376,115,874,740",
054940,엑사이엔씨,"2,160","-25","1.14","2,165","2,160","178,411","389,051,075","2,210","2,220","2,160","500",원(KRW),"33,173,548","71,654,863,680",
950130,엑세스바이오,"6,300","-240","3.67","6,320","6,300","98,326","629,847,460","6,490","6,600","6,300","0",미국달러(USD),"27,064,930","170,509,059,000",
205100,엑셈,"4,010","20","0.50","4,030","4,010","368,370","1,465,518,355","3,990","4,060","3,900","100",원(KRW),"29,928,452","120,013,092,520",
092870,엑시콘,"11,600","100","0.87","11,600","11,550","118,683","1,371,164,200","11,500","11,750","11,200","500",원(KRW),"8,883,500","103,048,600,000",
067570,엔브이에이치코리아,"4,205","-55","1.29","4,205","4,200","100,502","422,210,700","4,260","4,260","4,160","500",원(KRW),"28,722,222","120,776,943,510",
054340,엔알케이,"1,705","-195","10.26","1,710","1,705","3,492,726","6,371,766,895","1,990","2,030","1,660","500",원(KRW),"16,800,000","28,644,000,000",
217820,엔에스,"14,250","30","0.00","14,250","14,200","48,098","688,438,450","14,200","14,600","14,100","500",원(KRW),"4,900,000","69,825,000,000",
095300,엔에스브이,"2,440","-55","2.20","2,440","2,430","239,746","568,777,110","2,385","2,440","2,330","500",원(KRW),"12,557,256","30,639,704,640",
207720,엔에이치SL스팩,"2,085","30","0.00","2,080","2,045","1,055","2,199,675","2,085","2,085","2,085","100",원(KRW),"2,505,000","5,222,925,000",
198440,엔에이치스팩3호,"2,050","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"7,000,000","14,350,000,000",
215790,엔에이치스팩5호,"2,000","-5","0.25","2,005","2,000","778","1,556,000","2,000","2,000","2,000","100",원(KRW),"7,000,000","14,000,000,000",
217810,엔에이치스팩7호,"1,995","-5","0.25","2,000","1,995","62,015","134,609,925","1,995","2,000","1,995","100",원(KRW),"4,830,000","9,635,850,000",
218410,엔에이치스팩8호,"1,995","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"6,830,000","13,625,850,000",
225570,엔에이치스팩9호,"1,980","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"9,050,000","17,919,000,000",
208860,엔지스테크널러지,"22,650","-1,350","5.63","22,700","22,650","106,679","2,479,389,800","23,950","24,100","22,150","500",원(KRW),"3,127,180","70,830,627,000",
206400,엔터메이트,"3,440","30","0.00","3,440","3,435","26,282","91,545,055","3,505","3,600","3,440","100",원(KRW),"26,469,036","91,053,483,840",
069410,엔텔스,"12,800","-300","2.29","12,800","12,750","26,129","337,334,500","13,150","13,250","12,750","500",원(KRW),"6,899,227","88,310,105,600",
048830,엔피케이,"3,765","75","2.03","3,800","3,765","120,005","448,523,480","3,715","3,815","3,670","500",원(KRW),"12,923,923","48,658,570,095",
096870,엘디티,"3,690","195","5.58","3,690","3,655","18,641","67,788,190","3,495","3,720","3,420","500",원(KRW),"6,678,400","24,643,296,000",
061970,엘비세미콘,"3,215","40","1.26","3,215","3,200","316,482","1,022,787,035","3,290","3,330","3,170","500",원(KRW),"43,784,592","140,767,463,280",
138690,엘아이에스,"12,650","-50","0.39","12,650","12,600","77,874","984,736,850","12,600","12,900","12,450","500",원(KRW),"12,602,629","159,423,256,850",
220260,엘아이지이에스스팩,"2,790","-260","8.52","2,790","2,785","330,241","968,663,130","3,020","3,055","2,790","100",원(KRW),"3,020,000","8,425,800,000",
066970,엘앤에프,"17,050","-550","3.13","17,100","17,050","84,413","1,446,377,000","17,600","17,700","16,850","500",원(KRW),"23,184,430","395,294,531,500",
073110,엘엠에스,"7,620","10","0.13","7,620","7,600","37,472","283,666,120","7,620","7,650","7,520","500",원(KRW),"8,895,755","67,785,653,100",
083310,엘오티베큠,"13,750","-450","3.17","13,800","13,750","70,565","977,270,800","14,200","14,350","13,650","500",원(KRW),"12,011,889","165,163,473,750",
037950,엘컴텍,"2,055","-150","6.80","2,060","2,055","950,445","1,978,945,360","2,180","2,200","2,030","500",원(KRW),"84,447,519","173,539,651,545",
170920,엘티씨,"11,650","30","0.00","11,650","11,500","11,521","132,150,250","11,750","11,750","11,350","500",원(KRW),"6,830,288","79,572,855,200",
058630,엠게임,"5,400","200","3.85","5,410","5,400","254,921","1,366,494,750","5,210","5,460","5,200","500",원(KRW),"19,107,750","103,181,850,000",
019590,엠벤처투자,"452","-1","0.22","452","451","308,511","139,072,918","450","455","447","500",원(KRW),"103,453,756","46,761,097,712",
097520,엠씨넥스,"20,550","-250","1.20","20,700","20,550","80,008","1,674,763,400","21,000","21,400","20,550","500",원(KRW),"8,998,218","184,913,379,900",
009780,엠에스씨,"9,700","100","1.04","9,700","9,620","1,878","18,198,910","9,800","9,800","9,500","500",원(KRW),"8,800,000","85,360,000,000",
123040,엠에스오토텍,"4,660","-70","1.48","4,660","4,645","5,879","27,337,715","4,835","4,835","4,620","500",원(KRW),"14,546,798","67,788,078,680",
032790,엠젠플러스,"7,200","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"11,965,435","86,151,132,000",
180400,엠지메드,"49,000","-1,700","3.35","49,000","48,950","93,110","4,585,511,700","50,400","51,200","47,850","500",원(KRW),"2,095,320","102,670,680,000",
033160,엠케이전자,"8,420","-110","1.29","8,420","8,390","87,787","740,435,200","8,490","8,630","8,360","500",원(KRW),"21,807,689","183,620,741,380",
050540,엠피씨,"4,730","5","0.11","4,730","4,725","42,949","203,596,460","4,725","4,790","4,690","500",원(KRW),"20,522,141","97,069,726,930",
115960,연우,"43,750","200","0.46","43,750","43,650","18,797","821,079,300","43,550","43,950","43,300","500",원(KRW),"12,398,000","542,412,500,000",
090740,연이정보통신,"3,400","-50","1.45","3,400","3,390","16,730","57,114,260","3,455","3,530","3,370","500",원(KRW),"16,000,000","54,400,000,000",
007530,영신금속,"5,500","400","7.84","5,510","5,500","541,896","2,965,938,400","5,090","5,750","5,090","500",원(KRW),"6,292,968","34,611,324,000",
143540,영우디에스피,"19,700","-650","3.19","19,700","19,650","80,170","1,589,309,300","20,400","20,400","19,450","500",원(KRW),"6,092,233","120,016,990,100",
036180,영인프런티어,"7,070","150","2.17","7,070","7,060","966,116","6,890,152,800","7,100","7,260","6,970","500",원(KRW),"17,600,341","124,434,410,870",
036560,영풍정밀,"8,420","-50","0.59","8,430","8,400","26,205","217,595,700","8,400","8,470","8,190","500",원(KRW),"15,750,000","132,615,000,000",
036000,예림당,"4,360","-45","1.02","4,360","4,355","27,160","119,024,925","4,405","4,415","4,350","500",원(KRW),"23,034,277","100,429,447,720",
053280,예스24,"5,370","50","0.94","5,370","5,360","93,948","501,449,940","5,330","5,420","5,280","500",원(KRW),"17,200,000","92,364,000,000",
122640,예스티,"28,700","-350","1.20","28,850","28,700","23,383","664,036,350","27,900","29,500","27,900","500",원(KRW),"4,327,321","124,194,112,700",
045060,오공,"4,845","-30","0.62","4,845","4,840","39,178","190,344,165","4,910","4,910","4,810","500",원(KRW),"11,521,974","55,823,964,030",
080520,오디텍,"8,600","-30","0.35","8,630","8,600","16,998","145,597,590","8,650","8,660","8,430","500",원(KRW),"11,746,609","101,020,837,400",
039830,오로라,"10,700","-100","0.93","10,700","10,650","82,443","876,826,250","10,800","10,800","10,500","500",원(KRW),"10,762,890","115,162,923,000",
046120,오르비텍,"5,080","-40","0.78","5,080","5,060","23,036","115,920,860","5,210","5,210","4,995","500",원(KRW),"12,874,279","65,401,337,320",
014940,오리엔탈정공,"2,020","30","0.00","2,020","2,010","169,714","340,517,410","2,025","2,070","1,970","500",원(KRW),"40,545,960","81,902,839,200",
065500,오리엔트정공,"870","-18","2.03","874","870","243,779","213,267,891","887","887","870","500",원(KRW),"52,143,627","45,364,955,490",
010470,오리콤,"5,210","-40","0.76","5,240","5,210","8,761","45,798,660","5,300","5,300","5,190","1,000",원(KRW),"11,498,750","59,908,487,500",
053980,오상자이엘,"9,960","-20","0.20","9,980","9,960","12,771","126,712,470","9,950","10,050","9,850","500",원(KRW),"17,747,882","176,768,904,720",
052420,오성엘에스티,"1,260","-20","1.56","1,270","1,260","844,150","1,073,372,265","1,280","1,295","1,255","500",원(KRW),"123,955,580","156,184,030,800",
039200,오스코텍,"7,150","-600","7.74","7,150","7,140","370,791","2,727,738,240","7,700","7,750","7,050","500",원(KRW),"25,639,320","183,321,138,000",
031510,오스템,"3,395","-75","2.16","3,420","3,395","54,552","186,334,135","3,470","3,470","3,395","500",원(KRW),"26,000,000","88,270,000,000",
048260,오스템임플란트,"56,500","-1,500","2.59","56,800","56,500","42,680","2,444,662,900","58,200","58,700","56,400","500",원(KRW),"14,285,717","807,143,010,500",
138080,오이솔루션,"13,550","50","0.37","13,550","13,500","11,484","154,740,300","13,700","13,700","13,350","500",원(KRW),"5,179,610","70,183,715,500",
080580,오킨스전자,"5,960","30","0.00","5,960","5,930","14,017","83,666,800","6,020","6,100","5,870","500",원(KRW),"6,200,000","36,952,000,000",
067170,오텍,"12,450","-2,100","14.43","12,450","12,400","1,299,762","17,192,458,600","14,550","14,550","12,350","500",원(KRW),"13,220,863","164,599,744,350",
049480,오픈베이스,"3,885","-80","2.02","3,885","3,880","534,280","2,087,979,360","3,965","3,995","3,875","500",원(KRW),"31,422,383","122,075,957,955",
196450,온다 엔터테인먼트,"3,190","150","4.93","3,195","3,190","428,368","1,390,019,155","3,065","3,370","3,055","500",원(KRW),"21,780,837","69,480,870,030",
057540,옴니시스템,"2,590","-130","4.78","2,595","2,590","540,392","1,421,652,595","2,715","2,725","2,555","500",원(KRW),"40,679,015","105,358,648,850",
057680,옴니텔,"2,970","-75","2.46","2,970","2,960","50,809","149,322,105","3,085","3,085","2,895","500",원(KRW),"17,357,819","51,552,722,430",
123010,옵토팩,"6,010","-120","1.96","6,100","6,010","41,522","254,167,930","6,130","6,260","6,010","500",원(KRW),"4,605,732","27,680,449,320",
082210,옵트론텍,"5,570","-100","1.76","5,600","5,570","125,294","702,858,040","5,650","5,720","5,500","500",원(KRW),"20,666,259","115,111,062,630",
109080,옵티시스,"6,100","-160","2.56","6,100","6,040","9,565","58,716,420","6,350","6,350","6,030","500",원(KRW),"5,636,000","34,379,600,000",
052770,와이디온라인,"4,250","-50","1.16","4,270","4,250","50,548","216,167,935","4,300","4,400","4,250","500",원(KRW),"22,505,325","95,647,631,250",
057030,와이비엠넷,"5,620","220","4.07","5,620","5,600","364,597","2,024,835,930","5,480","5,700","5,360","500",원(KRW),"16,312,697","91,677,357,140",
122990,와이솔,"13,600","-50","0.37","13,600","13,550","66,019","890,246,100","13,650","13,650","13,350","500",원(KRW),"20,266,254","275,621,054,400",
067900,와이엔텍,"3,600","-15","0.41","3,600","3,575","7,660","27,381,775","3,595","3,600","3,560","500",원(KRW),"14,342,803","51,634,090,800",
155650,와이엠씨,"7,690","-110","1.41","7,730","7,690","107,693","836,558,350","7,930","7,930","7,660","500",원(KRW),"9,865,093","75,862,565,170",
066430,와이오엠,"1,535","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"31,378,891","48,166,597,685",
193250,와이제이엠게임즈,"4,635","-190","3.94","4,640","4,635","189,160","890,839,100","4,780","4,865","4,630","100",원(KRW),"45,254,095","209,752,730,325",
019210,와이지-원,"9,200","30","0.33","9,200","9,190","18,162","166,650,080","9,130","9,200","9,120","500",원(KRW),"24,013,230","220,921,716,000",
122870,와이지엔터테인먼트,"29,500","-400","1.34","29,550","29,500","74,238","2,188,379,700","29,950","30,000","29,200","500",원(KRW),"16,524,579","487,475,080,500",
079000,와토스코리아,"8,500","-30","0.35","8,500","8,470","13,027","110,522,670","8,540","8,640","8,450","500",원(KRW),"6,300,000","53,550,000,000",
900180,완리,"1,205","-25","2.03","1,210","1,205","956,849","1,146,429,955","1,230","1,230","1,185","0",중국위안(CNY),"90,088,249","108,556,340,045",
114630,우노앤컴퍼니,"6,540","-60","0.91","6,550","6,540","54,213","353,690,790","6,730","6,730","6,410","500",원(KRW),"13,573,965","88,773,731,100",
032820,우리기술,"747","-15","1.97","749","747","652,445","491,208,613","762","766","747","500",원(KRW),"76,854,454","57,410,277,138",
041190,우리기술투자,"717","7","0.99","717","716","241,955","172,681,341","714","725","705","500",원(KRW),"84,000,000","60,228,000,000",
115440,우리넷,"6,500","-40","0.61","6,510","6,500","13,212","85,778,950","6,450","6,580","6,430","500",원(KRW),"6,365,710","41,377,115,000",
046970,우리로,"2,300","-70","2.95","2,300","2,280","34,589","79,834,385","2,370","2,400","2,280","500",원(KRW),"17,751,678","40,828,859,400",
215360,우리산업,"25,250","-400","1.56","25,300","25,250","88,908","2,275,404,100","25,700","26,150","25,200","500",원(KRW),"9,132,163","230,587,115,750",
072470,우리산업홀딩스,"8,170","-140","1.68","8,170","8,160","25,200","207,645,690","8,350","8,370","8,160","500",원(KRW),"18,887,341","154,309,575,970",
073560,우리손에프앤지,"2,080","-45","2.12","2,080","2,075","962,348","1,986,392,500","2,125","2,125","2,035","500",원(KRW),"69,237,643","144,014,297,440",
153490,우리이앤엘,"1,360","5","0.37","1,370","1,360","124,520","169,090,055","1,365","1,380","1,330","500",원(KRW),"49,900,000","67,864,000,000",
082850,우리이티아이,"1,515","-30","1.94","1,515","1,505","45,694","69,592,160","1,570","1,595","1,500","500",원(KRW),"41,518,621","62,900,710,815",
037400,우리조명,"2,235","-30","1.32","2,235","2,230","100,141","222,013,370","2,250","2,260","2,200","500",원(KRW),"24,923,346","55,703,678,310",
101170,우림기계,"7,000","180","2.64","7,020","7,000","1,402,497","10,063,673,640","6,950","7,400","6,830","500",원(KRW),"13,500,000","94,500,000,000",
194610,우성아이비,"3,010","40","1.35","3,010","3,000","124,513","370,869,385","2,955","3,025","2,940","100",원(KRW),"13,817,765","41,591,472,650",
066590,우수AMS,"3,470","-80","2.25","3,475","3,470","210,654","736,448,170","3,525","3,600","3,455","500",원(KRW),"23,594,599","81,873,258,530",
046940,우원개발,"4,955","-85","1.69","4,955","4,950","57,741","286,712,840","4,980","5,140","4,910","500",원(KRW),"14,650,592","72,593,683,360",
052270,우전,"445","-24","5.12","446","445","1,046,285","471,206,386","469","477","441","500",원(KRW),"28,728,282","12,784,085,490",
065680,우주일렉트로,"15,100","-150","0.98","15,150","15,100","6,537","97,619,950","15,350","15,350","14,800","500",원(KRW),"9,934,220","150,006,722,000",
018620,우진비앤지,"7,500","30","0.00","7,500","7,490","21,806","162,614,690","7,650","7,650","7,410","500",원(KRW),"10,725,897","80,444,227,500",
032940,원익,"5,630","-70","1.23","5,690","5,630","9,582","54,311,480","5,800","5,800","5,580","500",원(KRW),"12,634,432","71,131,852,160",
240810,원익IPS,"23,200","450","1.98","23,250","23,200","671,724","15,683,834,750","22,800","23,800","22,650","500",원(KRW),"41,273,436","957,543,715,200",
074600,원익QnC,"16,850","30","0.00","16,900","16,850","59,026","984,784,150","16,800","16,900","16,250","500",원(KRW),"13,144,000","221,476,400,000",
104830,원익머트리얼즈,"71,000","30","0.00","71,000","70,700","17,702","1,246,496,200","71,400","71,400","69,700","500",원(KRW),"6,245,800","443,451,800,000",
014190,원익큐브,"2,650","-50","1.85","2,665","2,650","89,598","236,931,805","2,700","2,700","2,610","500",원(KRW),"27,399,906","72,609,750,900",
030530,원익홀딩스,"6,650","-100","1.48","6,650","6,640","274,297","1,828,056,130","6,750","6,780","6,620","500",원(KRW),"77,237,981","513,632,573,650",
012620,원일특강,"11,200","-100","0.88","11,200","11,150","1,806","20,054,950","11,350","11,350","11,000","500",원(KRW),"4,400,000","49,280,000,000",
008370,원풍,"5,020","30","0.00","5,030","5,020","12,180","61,155,090","5,020","5,070","4,980","500",원(KRW),"12,000,000","60,240,000,000",
008290,원풍물산,"4,050","120","3.05","4,050","4,045","259,151","1,047,086,385","3,970","4,130","3,950","500",원(KRW),"36,848,572","149,236,716,600",
101160,월덱스,"2,975","5","0.17","2,995","2,970","22,781","67,671,200","2,805","3,045","2,805","500",원(KRW),"14,615,075","43,479,848,125",
095270,웨이브일렉트로,"18,850","600","3.29","18,850","18,650","112,941","2,060,576,900","18,400","18,850","17,900","500",원(KRW),"10,594,500","199,706,325,000",
900130,웨이포트,"1,280","40","3.23","1,280","1,275","1,361,847","1,691,641,090","1,215","1,285","1,170","0",중국위안(CNY),"55,880,000","71,526,400,000",
065950,웰크론,"3,510","-65","1.82","3,515","3,510","212,614","747,225,585","3,625","3,625","3,480","500",원(KRW),"25,490,497","89,471,644,470",
114190,웰크론강원,"2,830","20","0.71","2,830","2,825","12,935","35,858,745","2,785","2,850","2,740","500",원(KRW),"15,253,030","43,166,074,900",
076080,웰크론한텍,"2,660","-30","1.12","2,675","2,660","43,054","114,908,505","2,700","2,745","2,645","500",원(KRW),"18,021,293","47,936,639,380",
196700,웹스,"7,800","680","9.55","7,810","7,800","3,233,260","24,533,934,240","7,170","8,030","7,010","500",원(KRW),"6,849,238","53,424,056,400",
069080,웹젠,"17,350","300","1.76","17,400","17,350","163,170","2,828,497,000","17,100","17,450","17,000","500",원(KRW),"35,310,884","612,643,837,400",
039790,위노바,"1,970","25","1.29","1,975","1,970","2,127,570","4,225,799,265","1,970","2,030","1,950","500",원(KRW),"77,215,896","152,115,315,120",
044340,위닉스,"8,570","-50","0.58","8,600","8,570","13,539","116,162,290","8,550","8,670","8,550","500",원(KRW),"16,358,641","140,193,553,370",
112040,위메이드,"19,700","100","0.51","19,750","19,700","50,318","993,983,100","19,700","20,000","19,600","500",원(KRW),"16,800,000","330,960,000,000",
038620,위즈코프,"1,625","-40","2.40","1,625","1,610","466,552","757,339,435","1,675","1,675","1,595","500",원(KRW),"31,546,865","51,263,655,625",
036090,위지트,"1,270","-15","1.17","1,275","1,270","439,182","561,008,490","1,300","1,300","1,260","500",원(KRW),"66,319,044","84,225,185,880",
136540,윈스,"11,850","100","0.85","11,850","11,750","60,473","712,929,200","11,750","11,900","11,700","500",원(KRW),"11,305,231","133,966,987,350",
097800,윈팩,"3,800","-250","6.17","3,840","3,800","267,119","1,028,964,920","4,160","4,160","3,700","500",원(KRW),"17,091,218","64,946,628,400",
192390,윈하이텍,"8,230","680","9.01","8,240","8,230","971,568","7,819,759,820","7,700","8,280","7,660","500",원(KRW),"9,863,089","81,173,222,470",
044480,유니더스,"7,240","-210","2.82","7,260","7,240","329,434","2,527,048,160","7,570","8,320","7,130","500",원(KRW),"8,600,000","62,264,000,000",
036200,유니셈,"11,050","-100","0.90","11,050","11,000","19,705","217,442,650","11,100","11,250","10,950","500",원(KRW),"15,770,863","174,268,036,150",
018000,유니슨,"1,570","-45","2.79","1,585","1,570","676,981","1,073,862,415","1,620","1,620","1,570","500",원(KRW),"65,184,420","102,339,539,400",
011320,유니크,"4,120","-30","0.72","4,120","4,115","540,510","2,199,463,885","4,135","4,150","4,000","500",원(KRW),"19,320,695","79,601,263,400",
086390,유니테스트,"13,250","100","0.76","13,300","13,250","824,476","10,932,798,000","13,150","13,550","12,900","500",원(KRW),"21,134,126","280,027,169,500",
241690,유니테크노,"11,900","-1,200","9.16","11,900","11,850","740,319","9,194,415,350","13,200","13,400","11,700","500",원(KRW),"5,963,760","70,968,744,000",
142210,유니트론텍,"10,100","-1,150","10.22","10,250","10,100","285,538","3,038,501,000","11,250","11,250","10,100","500",원(KRW),"3,310,650","33,437,565,000",
048430,유라테크,"10,500","-450","4.11","10,500","10,450","264,730","2,819,404,250","10,900","10,950","10,450","500",원(KRW),"11,520,000","120,960,000,000",
089850,유비벨록스,"10,400","-400","3.70","10,450","10,400","36,286","382,847,100","10,750","10,800","10,400","500",원(KRW),"7,115,697","74,003,248,800",
032620,유비케어,"3,715","-75","1.98","3,730","3,715","94,455","354,502,855","3,785","3,820","3,715","500",원(KRW),"40,286,470","149,664,236,050",
078070,유비쿼스,"11,200","-250","2.18","11,200","11,150","92,195","1,027,577,200","11,400","11,450","11,000","500",원(KRW),"21,200,000","237,440,000,000",
024800,유성티엔에스,"6,280","150","2.45","6,290","6,280","1,024,672","6,461,437,950","6,140","6,410","6,140","500",원(KRW),"22,723,235","142,701,915,800",
054930,유신,"13,350","30","0.00","13,350","13,300","3,656","48,908,050","13,350","13,700","13,250","5,000",원(KRW),"3,000,000","40,050,000,000",
069330,유아이디,"5,460","60","1.11","5,460","5,450","1,456,350","7,978,156,850","5,350","5,660","5,320","500",원(KRW),"11,887,792","64,907,344,320",
049520,유아이엘,"11,050","30","0.00","11,050","10,950","11,211","123,309,550","11,050","11,100","10,950","500",원(KRW),"11,392,470","125,886,793,500",
043220,유아이엠엔터,"2,280","-80","3.39","2,285","2,280","257,320","591,240,690","2,345","2,410","2,260","500",원(KRW),"37,779,826","86,138,003,280",
204620,유안타제1호스팩,"2,010","-5","0.25","2,010","2,005","14,612","29,307,285","2,005","2,040","2,000","100",원(KRW),"6,000,000","12,060,000,000",
219960,유안타제2호스팩,"2,000","5","0.25","1,990","1,980","10","20,000","2,000","2,000","2,000","100",원(KRW),"6,500,000","13,000,000,000",
056090,유앤아이,"19,600","-950","4.62","20,000","19,600","25,261","503,633,100","20,350","20,650","19,600","500",원(KRW),"7,677,642","150,481,783,200",
195990,유지인트,"8,980","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"23,855,542","214,222,767,160",
023410,유진기업,"4,800","-120","2.44","4,800","4,790","365,928","1,754,202,460","4,875","4,905","4,745","500",원(KRW),"74,000,000","355,200,000,000",
056080,유진로봇,"4,025","-10","0.25","4,025","4,000","40,208","160,980,375","4,025","4,035","3,980","500",원(KRW),"23,333,996","93,919,333,900",
221200,유진스팩3호,"1,995","-5","0.25","2,000","1,995","12,392","24,722,035","1,990","1,995","1,990","100",원(KRW),"6,750,000","13,466,250,000",
215090,유진에이씨피씨스팩2호,"1,995","-5","0.25","1,995","1,990","0","0","0","0","0","100",원(KRW),"5,500,000","10,972,500,000",
084370,유진테크,"19,350","600","3.20","19,350","19,300","225,425","4,310,801,600","18,750","19,400","18,400","500",원(KRW),"22,916,042","443,425,412,700",
178780,유테크,"8,960","-140","1.54","9,000","8,960","41,709","376,366,860","9,010","9,180","8,960","500",원(KRW),"10,160,600","91,038,976,000",
191410,육일씨엔에쓰,"6,600","-190","2.80","6,600","6,590","304,220","2,016,690,390","6,790","6,820","6,550","500",원(KRW),"8,522,980","56,251,668,000",
044960,이-글 벳,"5,830","-100","1.69","5,850","5,830","87,357","512,543,890","5,910","5,940","5,830","500",원(KRW),"11,668,434","68,026,970,220",
039020,이건창호,"3,265","-25","0.76","3,315","3,265","7,791","25,702,715","3,290","3,330","3,250","1,000",원(KRW),"14,327,078","46,777,909,670",
060230,이그잭스,"1,480","75","5.34","1,490","1,480","409,624","609,939,190","1,410","1,525","1,400","500",원(KRW),"18,192,591","26,925,034,680",
067920,이글루시큐리티,"4,410","45","1.03","4,410","4,350","10,617","46,198,315","4,445","4,445","4,290","500",원(KRW),"10,228,248","45,106,573,680",
073490,이노와이어리스,"8,980","-20","0.22","8,980","8,870","783","6,986,920","9,000","9,000","8,780","500",원(KRW),"6,002,500","53,902,450,000",
088390,이녹스,"18,350","-100","0.54","18,400","18,350","146,514","2,696,355,850","18,350","18,600","18,100","500",원(KRW),"12,318,242","226,039,740,700",
053350,이니텍,"7,170","-20","0.28","7,190","7,170","36,221","260,565,960","7,220","7,270","7,150","500",원(KRW),"19,790,916","141,900,867,720",
