종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
014820,동원시스템즈,"56,700","700","1.25","56,700","56,500","7,454","418,581,100","56,000","56,700","55,500","5,000",원(KRW),"24,079,554","1,365,310,711,800",
014825,동원시스템즈우,"26,100","-100","0.38","25,850","25,200","36","916,950","25,600","26,200","25,200","5,000",원(KRW),"265,358","6,925,843,800",
163560,동일고무벨트,"12,350","-200","1.59","12,450","12,350","30,160","374,616,950","12,450","12,650","12,250","500",원(KRW),"12,270,000","151,534,500,000",
001530,동일방직,"60,900","30","0.00","60,900","60,500","3,798","230,012,900","60,700","61,300","60,200","5,000",원(KRW),"2,294,311","139,723,539,900",
004890,동일산업,"74,600","30","0.00","74,600","74,400","1,154","85,775,300","74,200","74,600","74,100","5,000",원(KRW),"2,425,215","180,921,039,000",
002690,동일제강,"3,905","85","2.23","3,910","3,905","324,425","1,245,646,265","3,800","3,915","3,745","500",원(KRW),"15,000,000","58,575,000,000",
000020,동화약품,"7,980","-260","3.16","8,000","7,980","103,459","832,860,490","8,240","8,260","7,950","1,000",원(KRW),"27,931,470","222,893,130,600",
000150,두산,"103,000","-1,000","0.96","103,500","103,000","31,297","3,232,297,000","103,500","104,000","102,500","5,000",원(KRW),"21,270,888","2,190,901,464,000",
000157,두산2우B,"66,300","100","0.15","66,300","65,600","31","2,043,400","66,400","66,400","65,500","5,000",원(KRW),"985,685","65,350,915,500",
011160,두산건설,"4,075","-100","2.40","4,115","4,075","38,195","157,118,830","4,175","4,195","4,075","500",원(KRW),"61,112,744","249,034,431,800",
082740,두산엔진,"3,700","10","0.27","3,710","3,700","292,660","1,081,697,960","3,725","3,730","3,660","1,000",원(KRW),"69,500,000","257,150,000,000",
000155,두산우,"66,500","200","0.30","66,500","66,300","8,249","547,059,600","66,100","66,500","66,000","5,000",원(KRW),"4,411,074","293,336,421,000",
042670,두산인프라코어,"6,950","30","0.43","6,950","6,940","880,523","6,095,328,980","6,950","7,010","6,850","5,000",원(KRW),"207,455,314","1,441,814,432,300",
034020,두산중공업,"27,050","150","0.56","27,050","27,000","334,377","8,980,929,500","27,200","27,250","26,550","5,000",원(KRW),"106,158,256","2,871,580,824,800",
016740,두올,"5,150","-40","0.77","5,160","5,150","66,633","342,366,280","5,190","5,190","5,080","2,500",원(KRW),"17,755,500","91,440,825,000",
024090,디씨엠,"11,950","-100","0.83","11,950","11,900","14,201","168,255,800","12,150","12,150","11,800","500",원(KRW),"11,700,000","139,815,000,000",
003160,디아이,"4,690","-110","2.29","4,695","4,690","429,889","2,026,797,225","4,800","4,850","4,650","500",원(KRW),"31,496,785","147,719,921,650",
092200,디아이씨,"10,400","30","0.00","10,400","10,350","67,768","702,108,400","10,500","10,650","10,250","500",원(KRW),"21,700,000","225,680,000,000",
013570,디와이,"6,330","10","0.16","6,330","6,320","56,572","355,438,390","6,310","6,350","6,220","500",원(KRW),"26,319,633","166,603,276,890",
210540,디와이파워,"6,400","210","3.39","6,400","6,360","54,707","347,725,670","6,170","6,570","6,150","500",원(KRW),"11,041,708","70,666,931,200",
026890,디피씨,"3,950","-15","0.38","3,950","3,930","60,166","236,109,275","3,965","3,970","3,890","500",원(KRW),"41,678,175","164,628,791,250",
115390,락앤락,"13,450","-50","0.37","13,450","13,400","88,241","1,183,270,550","13,500","13,600","13,250","500",원(KRW),"55,000,000","739,750,000,000",
032350,롯데관광개발,"8,760","-40","0.45","8,790","8,760","9,655","85,038,170","8,870","8,900","8,750","500",원(KRW),"45,395,023","397,660,401,480",
000400,롯데손해보험,"2,750","5","0.18","2,770","2,750","693,099","1,921,552,620","2,730","2,795","2,725","1,000",원(KRW),"134,280,000","369,270,000,000",
023530,롯데쇼핑,"232,500","-1,000","0.43","232,500","232,000","37,591","8,731,097,500","232,500","233,500","231,000","5,000",원(KRW),"31,490,892","7,321,632,390,000",
004000,롯데정밀화학,"29,700","-600","1.98","29,750","29,700","105,168","3,155,139,050","30,200","30,400","29,650","5,000",원(KRW),"25,800,000","766,260,000,000",
004990,롯데제과,"193,500","-500","0.26","193,500","193,000","16,088","3,119,379,500","192,000","195,500","191,500","500",원(KRW),"14,214,000","2,750,409,000,000",
005300,롯데칠성,"1,564,000","-15,000","0.95","1,564,000","1,563,000","1,691","2,649,880,000","1,565,000","1,580,000","1,561,000","5,000",원(KRW),"1,237,203","1,934,985,492,000",
005305,롯데칠성우,"719,000","-5,000","0.69","719,000","716,000","222","160,492,000","712,000","725,000","712,000","5,000",원(KRW),"120,000","86,280,000,000",
011170,롯데케미칼,"299,000","-1,000","0.33","299,000","298,500","56,169","16,742,722,000","299,500","302,000","296,000","5,000",원(KRW),"34,275,419","10,248,350,281,000",
002270,롯데푸드,"697,000","-7,000","0.99","697,000","696,000","953","666,768,000","699,000","707,000","695,000","5,000",원(KRW),"1,369,436","954,496,892,000",
071840,롯데하이마트,"44,900","-100","0.22","44,950","44,900","45,338","2,036,049,500","45,000","45,050","44,700","5,000",원(KRW),"23,607,712","1,059,986,268,800",
027740,마니커,"783","30","0.00","783","780","239,629","186,278,230","775","792","770","500",원(KRW),"83,375,477","65,282,998,491",
204320,만도,"258,500","5,500","2.17","259,000","258,500","94,499","24,157,878,000","253,500","260,500","251,000","5,000",원(KRW),"9,391,424","2,427,683,104,000",
001080,만호제강,"18,450","-100","0.54","18,750","18,450","2,222","41,123,200","18,550","18,750","18,450","1,000",원(KRW),"4,150,000","76,567,500,000",
088980,맥쿼리인프라,"8,820","10","0.11","8,820","8,810","294,561","2,596,183,210","8,810","8,830","8,810","0",원(KRW),"331,459,341","2,923,471,387,620",
094800,맵스리얼티1,"4,355","50","1.16","4,360","4,355","39,663","172,196,060","4,335","4,360","4,305","0",원(KRW),"92,834,331","404,293,511,505",
138040,메리츠금융지주,"11,300","-50","0.44","11,300","11,250","44,829","506,054,700","11,400","11,400","11,250","500",원(KRW),"142,885,818","1,614,609,743,400",
008560,메리츠종금증권,"3,385","-35","1.02","3,390","3,385","830,372","2,816,411,340","3,435","3,435","3,370","1,000",원(KRW),"496,638,534","1,681,121,437,590",
000060,메리츠화재,"16,150","200","1.25","16,200","16,150","203,136","3,245,730,750","15,950","16,200","15,750","500",원(KRW),"110,338,000","1,781,958,700,000",
017180,명문제약,"4,720","-215","4.36","4,725","4,720","403,662","1,934,294,035","4,930","4,935","4,720","500",원(KRW),"23,220,000","109,598,400,000",
012690,모나리자,"6,000","270","4.71","6,000","5,990","1,836,289","10,329,507,260","5,570","6,000","5,450","500",원(KRW),"36,571,255","219,427,530,000",
005360,모나미,"4,445","25","0.57","4,445","4,440","170,354","747,145,580","4,445","4,450","4,320","1,000",원(KRW),"18,897,307","83,998,529,615",
204210,모두투어리츠,"4,560","-110","2.36","4,560","4,555","30,178","137,812,875","4,730","4,730","4,490","5,000",원(KRW),"7,826,815","35,690,276,400",
009680,모토닉,"9,290","30","0.00","9,290","9,250","2,325","21,509,560","9,170","9,290","9,170","500",원(KRW),"33,000,000","306,570,000,000",
009580,무림P&P,"4,130","-20","0.48","4,140","4,130","53,154","219,417,675","4,130","4,170","4,110","2,500",원(KRW),"62,368,324","257,581,178,120",
009200,무림페이퍼,"2,810","-5","0.18","2,810","2,805","27,859","78,539,945","2,795","2,845","2,795","2,500",원(KRW),"41,609,310","116,922,161,100",
033920,무학,"23,300","30","0.00","23,300","23,150","19,267","447,778,500","23,050","23,400","23,050","200",원(KRW),"28,500,000","664,050,000,000",
008420,문배철강,"2,765","-25","0.90","2,765","2,760","48,673","135,328,930","2,790","2,810","2,760","500",원(KRW),"20,503,505","56,692,191,325",
025560,미래산업,"290","-5","1.69","291","290","3,863,810","1,130,240,588","296","298","289","100",원(KRW),"612,960,258","177,758,474,820",
007120,미래아이앤지,"1,490","35","2.41","1,490","1,485","481,191","695,245,675","1,440","1,505","1,400","500",원(KRW),"58,744,587","87,529,434,630",
006800,미래에셋대우,"7,760","-60","0.77","7,760","7,750","576,518","4,489,229,910","7,830","7,850","7,750","5,000",원(KRW),"326,700,891","2,535,198,914,160",
006805,미래에셋대우우,"5,760","20","0.35","5,760","5,740","8,777","50,478,150","5,740","5,770","5,740","5,000",원(KRW),"14,075,750","81,076,320,000",
085620,미래에셋생명,"4,590","-40","0.86","4,590","4,585","332,497","1,530,998,150","4,640","4,650","4,575","5,000",원(KRW),"145,180,000","666,376,200,000",
037620,미래에셋증권,"22,600","-400","1.74","22,650","22,600","168,032","3,812,714,100","23,050","23,050","22,550","5,000",원(KRW),"114,285,871","2,582,860,684,600",
002840,미원상사,"233,500","-1,000","0.43","233,500","230,000","23","5,277,500","222,500","233,500","222,500","5,000",원(KRW),"873,614","203,988,869,000",
107590,미원에스씨,"400,000","-20,000","4.76","407,000","400,000","527","215,806,000","419,500","423,000","400,000","5,000",원(KRW),"699,367","279,746,800,000",
134380,미원화학,"72,200","200","0.28","72,200","72,100","2,616","188,673,800","72,100","72,400","72,100","1,000",원(KRW),"2,240,000","161,728,000,000",
003650,미창석유,"87,600","-100","0.11","87,600","87,300","600","52,438,100","86,700","87,800","86,700","5,000",원(KRW),"1,739,672","152,395,267,200",
155900,바다로19호,"2,925","30","0.00","2,925","2,850","3,754","10,843,575","2,850","2,950","2,850","5,000",원(KRW),"15,200,004","44,460,011,700",
003610,방림,"24,000","-300","1.23","24,200","24,000","11,868","285,772,200","24,250","24,450","24,000","5,000",원(KRW),"4,231,409","101,553,816,000",
001340,백광산업,"1,880","-5","0.27","1,885","1,880","40,356","75,711,465","1,865","1,895","1,860","500",원(KRW),"44,918,407","84,446,605,160",
014580,백광소재,"2,615","30","1.16","2,615","2,600","6,282","16,343,090","2,585","2,625","2,585","500",원(KRW),"27,583,100","72,129,806,500",
035150,백산,"8,750","30","0.00","8,790","8,750","186,827","1,636,286,500","8,700","8,900","8,650","500",원(KRW),"24,200,000","211,750,000,000",
002410,범양건영,"13,150","-50","0.38","13,200","13,150","9,762","129,243,450","13,200","13,450","13,050","5,000",원(KRW),"4,752,927","62,500,990,050",
096300,베트남개발1,"523","-7","1.32","524","523","214,138","112,000,366","530","532","520","0",원(KRW),"123,661,852","64,675,148,596",
007210,벽산,"5,110","-230","4.31","5,130","5,110","716,252","3,701,696,360","5,300","5,320","5,100","500",원(KRW),"68,560,000","350,341,600,000",
002760,보락,"5,170","-220","4.08","5,180","5,170","151,214","790,964,610","5,400","5,430","5,110","1,000",원(KRW),"11,980,000","61,936,600,000",
003850,보령제약,"58,700","-1,800","2.98","58,700","58,600","40,338","2,395,132,400","60,500","60,500","58,300","2,500",원(KRW),"8,430,000","494,841,000,000",
004740,보루네오,"1,615","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"39,986,091","64,577,536,965",
000890,보해양조,"1,280","30","0.00","1,290","1,280","308,679","395,262,055","1,280","1,295","1,265","500",원(KRW),"95,840,934","122,676,395,520",
003000,부광약품,"26,100","-550","2.06","26,100","26,050","80,441","2,103,846,050","26,250","26,700","26,000","500",원(KRW),"37,348,521","974,796,398,100",
001270,부국증권,"20,000","30","0.00","20,050","20,000","2,537","50,813,350","20,000","20,200","19,950","5,000",원(KRW),"10,369,886","207,397,720,000",
001275,부국증권우,"19,900","-50","0.25","20,000","19,900","152","3,019,900","19,950","19,950","19,800","5,000",원(KRW),"3,000,000","59,700,000,000",
026940,부국철강,"3,010","40","1.35","3,045","3,010","616,602","1,912,552,750","3,000","3,185","2,945","500",원(KRW),"20,000,000","60,200,000,000",
015350,부산가스,"34,250","100","0.29","34,250","34,050","1,715","58,543,600","34,150","34,300","34,000","5,000",원(KRW),"11,000,000","376,750,000,000",
011390,부산산업,"39,350","-100","0.25","39,350","39,300","3,878","150,570,400","39,450","39,450","38,600","5,000",원(KRW),"1,056,000","41,553,600,000",
005030,부산주공,"3,100","150","5.08","3,105","3,100","2,746,063","8,533,767,325","2,910","3,250","2,880","500",원(KRW),"22,600,000","70,060,000,000",
100220,비상교육,"15,450","-100","0.64","15,450","15,350","24,304","375,969,100","15,650","15,650","15,200","500",원(KRW),"12,996,741","200,799,648,450",
005180,빙그레,"62,500","-1,100","1.73","62,500","62,400","17,411","1,087,097,200","62,800","63,000","62,100","5,000",원(KRW),"9,851,241","615,702,562,500",
003960,사조대림,"16,900","-600","3.43","17,000","16,900","13,951","238,109,500","17,300","17,550","16,900","5,000",원(KRW),"5,960,575","100,733,717,500",
008040,사조동아원,"1,700","-10","0.58","1,705","1,700","106,121","180,595,380","1,725","1,730","1,690","500",원(KRW),"65,180,349","110,806,593,300",
007160,사조산업,"62,700","300","0.48","62,800","62,700","6,191","389,228,200","62,800","63,300","62,400","5,000",원(KRW),"5,000,000","313,500,000,000",
014710,사조씨푸드,"6,750","-70","1.03","6,760","6,750","27,109","182,590,700","6,770","6,890","6,610","1,000",원(KRW),"17,218,543","116,225,165,250",
006090,사조오양,"11,600","-150","1.28","11,600","11,550","32,360","375,416,400","11,650","11,800","11,500","5,000",원(KRW),"9,422,739","109,303,772,400",
079660,사조해표,"12,650","-200","1.56","12,750","12,650","7,708","97,468,900","12,850","12,850","12,550","5,000",원(KRW),"7,160,000","90,574,000,000",
005090,삼광글라스,"60,700","-1,100","1.78","60,700","60,600","12,692","768,254,000","61,300","61,900","60,100","5,000",원(KRW),"4,854,418","294,663,172,600",
005610,삼립식품,"173,500","500","0.29","173,500","173,000","7,147","1,238,713,500","172,000","175,500","170,000","5,000",원(KRW),"8,629,009","1,497,133,061,500",
001470,삼부토건,"9,620","-730","7.05","9,620","9,610","361,116","3,557,221,250","10,500","10,500","9,590","5,000",원(KRW),"6,228,585","59,918,987,700",
006400,삼성SDI,"93,000","3,000","3.33","93,100","93,000","581,897","54,206,989,850","93,400","93,700","92,300","5,000",원(KRW),"68,764,530","6,395,101,290,000",
006405,삼성SDI우,"49,000","1,250","2.62","49,000","48,800","12,821","637,030,150","48,200","51,800","48,200","5,000",원(KRW),"1,617,896","79,276,904,000",
006660,삼성공조,"11,400","30","0.00","11,400","11,250","6,554","74,148,550","11,250","11,500","11,200","500",원(KRW),"8,126,314","92,639,979,600",
028260,삼성물산,"165,000","1,000","0.61","165,500","165,000","245,793","40,545,477,500","164,000","167,000","163,000","100",원(KRW),"189,690,043","31,298,857,095,000",
02826K,삼성물산우B,"111,500","1,500","1.36","111,500","110,000","1,958","216,103,500","111,000","111,500","109,500","100",원(KRW),"1,627,440","181,459,560,000",
032830,삼성생명,"110,000","-500","0.45","110,500","110,000","134,560","14,876,039,000","109,500","111,500","109,500","500",원(KRW),"200,000,000","22,000,000,000,000",
018260,삼성에스디에스,"159,000","-1,000","0.63","159,500","159,000","67,150","10,745,153,500","161,000","162,500","159,000","500",원(KRW),"77,377,800","12,303,070,200,000",
028050,삼성엔지니어링,"10,200","-300","2.86","10,200","10,150","1,575,758","16,176,068,650","10,500","10,600","10,100","5,000",원(KRW),"196,000,000","1,999,200,000,000",
009150,삼성전기,"48,350","350","0.73","48,350","48,300","248,037","11,943,125,200","48,100","48,450","47,400","5,000",원(KRW),"74,693,696","3,611,440,201,600",
009155,삼성전기우,"25,750","300","1.18","25,750","25,700","4,363","112,226,000","25,600","25,900","25,500","5,000",원(KRW),"2,906,984","74,854,838,000",
005930,삼성전자,"1,614,000","41,000","2.61","1,614,000","1,612,000","204,220","327,127,706,539","1,580,000","1,614,000","1,580,000","5,000",원(KRW),"140,679,337","227,056,449,918,000",
005935,삼성전자우,"1,308,000","13,000","1.00","1,308,000","1,307,000","20,250","26,479,720,975","1,296,000","1,314,000","1,295,000","5,000",원(KRW),"20,513,427","26,831,562,516,000",
001360,삼성제약,"4,325","-175","3.89","4,335","4,325","162,010","709,666,015","4,450","4,510","4,320","500",원(KRW),"39,713,570","171,761,190,250",
010140,삼성중공업,"9,800","180","1.87","9,800","9,790","2,241,443","22,064,307,990","9,760","9,980","9,750","5,000",원(KRW),"230,875,386","2,262,578,782,800",
010145,삼성중공우,"33,350","30","0.00","33,400","33,350","175","5,759,300","34,500","34,500","32,600","5,000",원(KRW),"114,845","3,830,080,750",
016360,삼성증권,"35,000","-200","0.57","35,050","35,000","119,441","4,188,740,600","35,300","35,300","34,900","5,000",원(KRW),"76,435,165","2,675,230,775,000",
068290,삼성출판사,"11,850","-300","2.47","11,900","11,850","66,380","794,969,950","12,100","12,250","11,850","500",원(KRW),"10,000,000","118,500,000,000",
029780,삼성카드,"49,050","450","0.93","49,050","48,850","145,783","7,080,611,600","48,000","49,050","47,700","5,000",원(KRW),"115,858,891","5,682,878,603,550",
000810,삼성화재,"293,500","30","0.00","293,500","293,000","33,598","9,821,460,500","292,000","294,000","290,000","500",원(KRW),"47,374,837","13,904,514,659,500",
000815,삼성화재우,"188,000","-500","0.27","188,000","187,500","1,575","295,883,000","187,500","188,000","187,000","500",원(KRW),"3,192,000","600,096,000,000",
006110,삼아알미늄,"4,125","-25","0.60","4,130","4,125","32,075","132,238,960","4,150","4,195","4,080","500",원(KRW),"11,000,000","45,375,000,000",
145990,삼양사,"103,500","-1,500","1.43","104,000","103,500","12,831","1,330,006,500","105,000","105,500","103,000","5,000",원(KRW),"10,289,803","1,064,994,610,500",
145995,삼양사우,"53,700","-300","0.56","53,700","53,400","69","3,692,500","53,700","53,700","53,300","5,000",원(KRW),"370,070","19,872,759,000",
003230,삼양식품,"39,900","-1,200","2.92","40,000","39,900","61,314","2,479,310,100","40,700","41,450","39,700","5,000",원(KRW),"7,533,015","300,567,298,500",
002170,삼양통상,"49,400","-200","0.40","49,400","48,950","4,275","210,221,800","49,300","49,650","48,900","5,000",원(KRW),"3,000,000","148,200,000,000",
000070,삼양홀딩스,"124,500","-500","0.40","125,000","124,500","6,356","794,115,500","125,000","126,000","124,000","5,000",원(KRW),"8,564,271","1,066,251,739,500",
000075,삼양홀딩스우,"64,000","-1,800","2.74","64,000","63,500","18","1,160,000","64,500","64,500","64,000","5,000",원(KRW),"304,058","19,459,712,000",
002810,삼영무역,"17,750","-100","0.56","17,750","17,700","14,428","255,994,150","17,650","17,900","17,650","500",원(KRW),"16,466,623","292,282,558,250",
005680,삼영전자,"11,350","30","0.00","11,350","11,300","16,912","191,356,150","11,400","11,450","11,200","500",원(KRW),"20,000,000","227,000,000,000",
003720,삼영화학,"1,625","-5","0.31","1,625","1,620","107,769","176,090,980","1,610","1,655","1,610","500",원(KRW),"34,000,000","55,250,000,000",
023000,삼원강재,"3,580","30","0.00","3,580","3,575","20,407","72,888,460","3,570","3,595","3,555","500",원(KRW),"40,000,000","143,200,000,000",
004380,삼익THK,"10,750","-150","1.38","10,800","10,750","61,070","661,487,850","10,850","10,950","10,750","500",원(KRW),"21,000,000","225,750,000,000",
002450,삼익악기,"2,400","-40","1.64","2,405","2,400","224,161","540,719,205","2,425","2,450","2,400","500",원(KRW),"83,864,249","201,274,197,600",
000520,삼일제약,"8,130","60","0.74","8,130","8,020","6,946","55,729,040","8,060","8,390","7,920","1,000",원(KRW),"5,500,000","44,715,000,000",
009770,삼정펄프,"42,800","-1,200","2.73","43,000","42,800","126","5,417,450","44,000","44,000","42,800","5,000",원(KRW),"2,499,971","106,998,758,800",
005500,삼진제약,"31,300","-650","2.03","31,400","31,300","31,988","1,014,965,650","32,000","32,150","31,000","1,000",원(KRW),"13,900,000","435,070,000,000",
004690,삼천리,"98,100","-700","0.71","98,300","98,100","3,512","345,239,900","99,000","99,000","98,100","5,000",원(KRW),"4,055,025","397,797,952,500",
001880,삼호,"17,500","-300","1.69","17,550","17,500","4,330","75,788,550","17,800","17,800","17,450","5,000",원(KRW),"15,179,766","265,645,905,000",
010960,삼호개발,"3,360","-90","2.61","3,430","3,360","53,619","181,788,815","3,440","3,450","3,350","500",원(KRW),"25,000,000","84,000,000,000",
004450,삼화왕관,"44,750","150","0.34","44,750","44,550","530","23,639,050","44,600","44,800","44,300","5,000",원(KRW),"2,154,379","96,408,460,250",
009470,삼화전기,"5,290","-20","0.38","5,290","5,230","28,996","150,612,410","5,370","5,370","5,150","1,000",원(KRW),"6,613,820","34,987,107,800",
011230,삼화전자,"1,965","25","1.29","1,965","1,950","195,999","379,244,385","1,930","1,975","1,890","1,000",원(KRW),"14,273,820","28,048,056,300",
001820,삼화콘덴서,"10,300","30","0.00","10,350","10,300","64,041","654,641,450","10,350","10,350","10,100","1,000",원(KRW),"10,395,000","107,068,500,000",
000390,삼화페인트,"11,300","50","0.44","11,300","11,250","11,838","133,326,050","11,250","11,300","11,200","500",원(KRW),"23,369,288","264,072,954,400",
041650,상신브레이크,"6,650","-10","0.15","6,650","6,640","5,004","33,293,170","6,660","6,680","6,630","500",원(KRW),"21,471,450","142,785,142,500",
075180,새론오토모티브,"7,970","20","0.25","7,970","7,900","5,219","41,447,380","7,950","7,970","7,860","500",원(KRW),"19,200,000","153,024,000,000",
007540,샘표,"41,900","-1,100","2.56","42,350","41,900","5,978","252,131,900","43,000","43,050","41,700","1,000",원(KRW),"2,159,857","90,498,008,300",
248170,샘표식품,"31,450","100","0.32","31,450","31,400","14,723","457,769,250","31,400","31,800","30,650","500",원(KRW),"4,568,286","143,672,594,700",
007860,서연,"11,100","-50","0.45","11,100","11,050","147,079","1,641,913,450","11,150","11,350","11,000","500",원(KRW),"22,485,004","249,583,544,400",
200880,서연이화,"14,900","350","2.41","14,900","14,850","44,553","659,498,950","14,600","15,000","14,300","500",원(KRW),"27,028,437","402,723,711,300",
017390,서울가스,"80,800","-1,200","1.46","80,900","80,000","1,420","113,582,500","82,000","82,000","79,300","5,000",원(KRW),"5,000,000","404,000,000,000",
004410,서울식품,"3,970","20","0.51","3,975","3,970","53,563","210,084,220","3,910","3,990","3,850","2,500",원(KRW),"13,216,400","52,469,108,000",
004415,서울식품우,"37,650","-950","2.46","37,700","37,650","6,387","241,131,050","37,400","38,500","37,400","2,500",원(KRW),"88,980","3,350,097,000",
021050,서원,"1,910","-90","4.50","1,920","1,910","678,633","1,303,661,945","2,000","2,000","1,860","500",원(KRW),"47,474,590","90,676,466,900",
008490,서흥,"39,650","750","1.93","39,700","39,650","28,849","1,139,922,550","38,450","39,950","38,350","500",원(KRW),"11,569,113","458,715,330,450",
007610,선도전기,"4,100","-130","3.07","4,100","4,090","352,244","1,453,570,955","4,220","4,250","4,050","500",원(KRW),"18,000,000","73,800,000,000",
136490,선진,"26,200","200","0.77","26,200","26,100","953","24,959,850","26,000","26,300","25,900","500",원(KRW),"8,140,000","213,268,000,000",
002820,선창산업,"10,500","-150","1.41","10,550","10,500","27,716","293,909,250","10,700","10,700","10,500","1,000",원(KRW),"12,607,989","132,383,884,500",
014910,성문전자,"9,260","-550","5.61","9,270","9,260","1,605,594","15,012,169,900","9,760","9,760","8,930","500",원(KRW),"16,554,309","153,292,901,340",
014915,성문전자우,"28,900","-1,800","5.86","28,950","28,900","75,665","2,214,791,400","29,600","31,000","27,900","500",원(KRW),"600,000","17,340,000,000",
003080,성보화학,"5,650","-120","2.08","5,670","5,650","42,723","242,031,230","5,800","5,800","5,520","500",원(KRW),"20,020,000","113,113,000,000",
004980,성신양회,"8,000","-60","0.74","8,010","8,000","40,896","326,310,640","8,020","8,160","7,900","5,000",원(KRW),"24,008,482","192,067,856,000",
004987,성신양회2우B,"8,800","-130","1.46","8,930","8,800","1,319","11,782,830","9,000","9,080","8,800","5,000",원(KRW),"220,693","1,942,098,400",
004989,성신양회3우B,"8,670","70","0.81","8,670","8,610","156","1,350,220","8,550","8,670","8,550","5,000",원(KRW),"286,898","2,487,405,660",
004985,성신양회우,"5,880","-110","1.84","5,880","5,840","817","4,832,910","6,180","6,180","5,820","5,000",원(KRW),"735,645","4,325,592,600",
011300,성안,"1,035","-50","4.61","1,045","1,035","515,779","540,518,035","1,050","1,065","1,035","500",원(KRW),"56,857,860","58,847,885,100",
005980,성지건설,"2,000","-55","2.68","2,005","2,000","314,611","634,540,405","2,050","2,060","1,980","500",원(KRW),"97,481,640","194,963,280,000",
000180,성창기업지주,"3,070","-20","0.65","3,080","3,070","291,491","900,830,160","3,080","3,150","3,060","500",원(KRW),"69,751,600","214,137,412,000",
002420,세기상사,"66,500","200","0.30","66,500","66,000","296","19,476,100","66,300","67,700","64,000","5,000",원(KRW),"407,592","27,104,868,000",
004360,세방,"15,250","-50","0.33","15,250","15,200","10,694","162,889,400","15,200","15,350","15,150","500",원(KRW),"19,308,690","294,457,522,500",
004365,세방우,"8,060","30","0.37","8,060","8,020","23","185,040","8,050","8,060","8,030","500",원(KRW),"3,689,250","29,735,355,000",
004490,세방전지,"36,950","-50","0.14","37,100","36,950","9,036","334,298,300","36,800","37,250","36,700","500",원(KRW),"14,000,000","517,300,000,000",
001430,세아베스틸,"23,800","-550","2.26","23,850","23,800","53,108","1,272,796,200","24,300","24,350","23,800","5,000",원(KRW),"35,862,119","853,518,432,200",
003030,세아제강,"71,900","300","0.42","71,900","71,400","3,453","247,943,500","71,100","72,500","71,100","5,000",원(KRW),"6,000,000","431,400,000,000",
019440,세아특수강,"19,200","50","0.26","19,250","19,200","8,065","154,257,700","19,050","19,250","18,950","5,000",원(KRW),"8,570,000","164,544,000,000",
058650,세아홀딩스,"119,500","-4,500","3.63","121,500","119,500","900","108,095,500","123,000","124,000","119,500","5,000",원(KRW),"4,000,000","478,000,000,000",
013000,세우글로벌,"1,835","-20","1.08","1,845","1,835","1,576,580","2,969,743,115","1,865","1,930","1,835","500",원(KRW),"23,690,705","43,472,443,675",
091090,세원셀론텍,"3,025","-90","2.89","3,030","3,025","167,174","510,841,115","3,150","3,150","3,020","500",원(KRW),"60,593,178","183,294,363,450",
021820,세원정공,"18,950","200","1.07","18,950","18,750","1,611","30,366,500","18,750","19,200","18,550","500",원(KRW),"10,000,000","189,500,000,000",
067830,세이브존I&C,"5,530","-80","1.43","5,530","5,510","63,430","350,896,210","5,600","5,620","5,500","1,000",원(KRW),"41,040,895","226,956,149,350",
033530,세종공업,"10,550","-200","1.86","10,600","10,550","9,827","103,952,000","10,700","10,700","10,550","500",원(KRW),"20,054,430","211,574,236,500",
075580,세진중공업,"3,300","30","0.00","3,305","3,300","37,879","124,687,440","3,310","3,310","3,280","500",원(KRW),"38,292,720","126,365,976,000",
027970,세하,"1,790","-10","0.56","1,790","1,760","6,394","11,354,475","1,800","1,800","1,760","1,000",원(KRW),"19,682,220","35,231,173,800",
145210,세화아이엠씨,"7,390","-70","0.94","7,400","7,390","16,459","121,123,480","7,460","7,460","7,300","500",원(KRW),"11,882,640","87,812,709,600",
004430,송원산업,"17,750","-650","3.53","17,800","17,750","155,582","2,776,379,550","18,300","18,350","17,700","500",원(KRW),"24,000,000","426,000,000,000",
017550,수산중공업,"2,015","-45","2.18","2,030","2,015","408,153","831,199,890","2,060","2,075","2,015","500",원(KRW),"53,985,163","108,780,103,445",
002200,수출포장,"18,800","350","1.90","18,800","18,700","3,826","71,574,350","18,400","18,900","18,400","5,000",원(KRW),"4,000,000","75,200,000,000",
003060,슈넬생명과학,"4,050","-215","5.04","4,055","4,050","1,053,801","4,356,656,355","4,285","4,285","4,030","500",원(KRW),"80,872,947","327,535,435,350",
053210,스카이라이프,"17,500","250","1.45","17,500","17,450","86,553","1,514,248,800","17,300","17,750","17,200","2,500",원(KRW),"47,821,966","836,884,405,000",
016590,신대양제지,"24,300","100","0.41","24,300","24,200","2,108","51,184,800","24,200","24,400","24,200","5,000",원(KRW),"3,869,237","94,022,459,100",
029530,신도리코,"51,900","100","0.19","52,100","51,900","5,623","293,144,600","51,300","52,500","51,300","5,000",원(KRW),"10,080,029","523,153,505,100",
004970,신라교역,"14,200","30","0.00","14,200","14,150","6,069","86,189,200","14,200","14,300","14,150","500",원(KRW),"16,000,000","227,200,000,000",
